,index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,timestamp [ns]_for_grouping,ref_center_x,ref_center_y,ref_coordinates,tag
905,6560,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,32843.645,500.919,700.592,1.0,73.0,,1634117221694358265,539,789,"(539, 789)",r base
906,6567,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,32875.633,503.814,702.819,1.0,73.0,,1634117221726346265,545,791,"(545, 791)",r base
907,6574,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,32911.602,503.866,708.013,1.0,73.0,,1634117221762315265,549,796,"(549, 796)",r base
908,6580,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,32943.646,507.588,709.043,1.0,73.0,,1634117221794359265,542,799,"(542, 799)",r base
909,6586,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,32971.878,526.601,707.47,1.0,73.0,,1634117221822591265,550,799,"(550, 799)",r base
910,6592,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33003.667,531.801,704.527,1.0,73.0,,1634117221854380265,559,797,"(559, 797)",r base
911,6599,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33035.679,532.003,704.864,1.0,73.0,,1634117221886392265,559,797,"(559, 797)",r base
912,6607,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33075.594,531.073,701.526,1.0,73.0,,1634117221926307265,557,794,"(557, 794)",r base
913,6612,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33103.746,531.553,700.178,1.0,73.0,,1634117221954459265,560,792,"(560, 792)",r base
914,6619,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33135.586,533.653,694.95,1.0,73.0,,1634117221986299265,560,787,"(560, 787)",r base
915,6626,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33171.632,537.643,787.859,1.0,,,1634117222022345265,552,879,"(552, 879)",r base
916,6633,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33207.609,526.981,833.174,1.0,74.0,,1634117222058322265,598,912,"(598, 912)",noise
917,6640,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33243.567,510.466,846.211,1.0,74.0,,1634117222094280265,584,925,"(584, 925)",noise
918,6647,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33279.621,510.785,841.554,1.0,74.0,,1634117222130334265,587,921,"(587, 921)",noise
919,6654,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33311.593,507.746,842.741,1.0,74.0,,1634117222162306265,583,922,"(583, 922)",noise
920,6660,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33343.961,506.44,835.858,1.0,74.0,,1634117222194674265,581,915,"(581, 915)",noise
921,6667,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33379.604,510.142,832.006,1.0,74.0,,1634117222230317265,587,911,"(587, 911)",noise
922,6674,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33411.61,525.526,830.6,1.0,,,1634117222262323265,594,912,"(594, 912)",noise
923,6681,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33447.642,535.754,862.282,1.0,75.0,,1634117222298355265,539,955,"(539, 955)",noise
924,6687,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33479.615,550.901,851.784,1.0,75.0,,1634117222330328265,559,945,"(559, 945)",noise
925,6694,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33511.649,549.137,864.684,1.0,75.0,,1634117222362362265,559,958,"(559, 958)",noise
926,6701,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33547.725,555.008,865.59,1.0,75.0,,1634117222398438265,563,960,"(563, 960)",noise
927,6706,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33571.66,555.763,863.107,1.0,75.0,,1634117222422373265,564,957,"(564, 957)",noise
928,6712,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33603.617,557.006,863.539,1.0,75.0,,1634117222454330265,565,958,"(565, 958)",noise
929,6719,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33639.711,556.417,865.625,1.0,75.0,,1634117222490424265,564,960,"(564, 960)",noise
930,6726,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33671.652,553.856,861.674,1.0,75.0,,1634117222522365265,562,956,"(562, 956)",noise
931,6731,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33699.642,558.738,836.425,1.0,,,1634117222550355265,566,930,"(566, 930)",noise
932,6739,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33739.673,549.519,820.158,1.0,76.0,,1634117222590386265,573,910,"(573, 910)",noise
933,6747,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33779.68,557.358,817.929,1.0,76.0,,1634117222630393265,565,910,"(565, 910)",noise
934,6754,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33811.674,553.173,818.058,1.0,76.0,,1634117222662387265,563,909,"(563, 909)",noise
935,6761,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33847.674,556.092,822.961,1.0,76.0,,1634117222698387265,559,915,"(559, 915)",noise
936,6766,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33871.624,553.32,820.239,1.0,76.0,,1634117222722337265,561,911,"(561, 911)",noise
937,6773,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33907.668,551.148,812.713,1.0,76.0,,1634117222758381265,559,904,"(559, 904)",r base
938,6781,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33947.65,553.39,808.579,1.0,76.0,,1634117222798363265,561,900,"(561, 900)",r base
939,6786,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,33975.7,555.51,812.173,1.0,76.0,,1634117222826413265,562,904,"(562, 904)",r base
940,6793,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34007.678,550.974,817.837,1.0,76.0,,1634117222858391265,562,909,"(562, 909)",noise
941,6801,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34047.672,553.225,821.872,1.0,76.0,,1634117222898385265,562,914,"(562, 914)",noise
942,6806,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34075.64,556.01,826.109,1.0,76.0,,1634117222926353265,561,919,"(561, 919)",noise
943,6813,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34107.701,574.538,841.364,1.0,76.0,,1634117222958414265,579,935,"(579, 935)",noise
944,6818,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34135.717,581.176,848.392,1.0,76.0,,1634117222986430265,584,943,"(584, 943)",noise
945,6825,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34167.685,578.073,844.427,1.0,76.0,,1634117223018398265,584,939,"(584, 939)",noise
946,6832,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34204.051,586.788,845.88,1.0,76.0,,1634117223054764265,590,942,"(590, 942)",noise
947,6840,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34243.73,580.981,843.494,1.0,76.0,,1634117223094443265,586,939,"(586, 939)",noise
948,6845,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34267.902,578.439,845.513,1.0,76.0,,1634117223118615265,582,943,"(582, 943)",noise
949,6851,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34299.643,580.969,838.445,1.0,,,1634117223150356265,587,935,"(587, 935)",noise
950,6859,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34339.645,826.59,846.221,1.0,,,1634117223190358265,831,944,"(831, 944)",noise
951,6866,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34375.75,894.4,845.807,1.0,77.0,,1634117223226463265,891,946,"(891, 946)",noise
952,6873,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34407.649,883.345,843.706,1.0,77.0,,1634117223258362265,884,942,"(884, 942)",noise
953,6881,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34447.673,875.944,835.663,1.0,77.0,,1634117223298386265,875,934,"(875, 934)",noise
954,6887,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34479.655,870.338,824.993,1.0,77.0,,1634117223330368265,874,922,"(874, 922)",noise
955,6893,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34507.669,868.703,827.859,1.0,77.0,,1634117223358382265,872,924,"(872, 924)",noise
956,6900,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34543.799,861.795,830.467,1.0,77.0,,1634117223394512265,865,926,"(865, 926)",noise
957,6907,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34579.643,860.365,812.082,1.0,,,1634117223430356265,863,909,"(863, 909)",noise
958,6913,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34607.641,877.145,761.728,1.0,,,1634117223458354265,881,858,"(881, 858)",noise
959,6920,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34643.743,875.758,757.735,1.0,78.0,,1634117223494456265,885,858,"(885, 858)",noise
960,6926,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34675.669,877.058,753.975,1.0,78.0,,1634117223526382265,882,850,"(882, 850)",noise
961,6931,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34699.707,880.992,752.639,1.0,78.0,,1634117223550420265,883,846,"(883, 846)",noise
962,6939,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34739.622,875.753,751.59,1.0,78.0,,1634117223590335265,886,852,"(886, 852)",noise
963,6945,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34771.627,888.447,717.858,1.0,,,1634117223622340265,896,815,"(896, 815)",noise
964,6952,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34803.622,890.814,683.743,1.0,79.0,,1634117223654335265,899,781,"(899, 781)",noise
965,6958,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34835.638,888.914,690.182,1.0,79.0,,1634117223686351265,897,787,"(897, 787)",noise
966,6965,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34871.646,884.924,699.633,1.0,79.0,,1634117223722359265,894,798,"(894, 798)",noise
967,6972,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34903.709,885.777,693.279,1.0,79.0,,1634117223754422265,894,791,"(894, 791)",noise
968,6980,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34943.705,885.425,693.621,1.0,79.0,,1634117223794418265,893,793,"(893, 793)",noise
969,6986,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,34975.636,887.62,696.09,1.0,79.0,,1634117223826349265,895,794,"(895, 794)",noise
970,6993,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35011.704,887.597,675.404,1.0,79.0,,1634117223862417265,896,774,"(896, 774)",noise
971,7000,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35043.835,888.876,656.053,1.0,79.0,,1634117223894548265,899,754,"(899, 754)",noise
972,7006,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35075.647,889.739,662.951,1.0,79.0,,1634117223926360265,899,762,"(899, 762)",noise
973,7013,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35111.653,891.719,666.011,1.0,79.0,,1634117223962366265,901,765,"(901, 765)",noise
974,7020,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35143.743,891.749,657.935,1.0,79.0,,1634117223994456265,902,757,"(902, 757)",noise
975,7025,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35171.645,893.542,656.296,1.0,79.0,,1634117224022358265,905,755,"(905, 755)",noise
976,7032,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35203.64,890.078,657.34,1.0,79.0,,1634117224054353265,901,756,"(901, 756)",noise
977,7040,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35243.639,885.27,660.391,1.0,79.0,,1634117224094352265,896,760,"(896, 760)",noise
978,7045,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35271.623,883.436,663.089,1.0,79.0,,1634117224122336265,894,763,"(894, 763)",noise
979,7052,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35303.643,872.411,665.095,1.0,79.0,,1634117224154356265,883,765,"(883, 765)",noise
980,7060,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35343.667,871.805,657.005,1.0,79.0,,1634117224194380265,884,757,"(884, 757)",noise
981,7068,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35383.672,871.436,653.041,1.0,79.0,,1634117224234385265,884,752,"(884, 752)",noise
982,7071,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35399.587,871.991,653.192,1.0,79.0,,1634117224250300265,886,753,"(886, 753)",noise
983,7078,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35435.621,872.365,655.357,1.0,79.0,,1634117224286334265,887,754,"(887, 754)",noise
984,7086,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35475.708,869.804,649.453,1.0,79.0,,1634117224326421265,885,749,"(885, 749)",noise
985,7092,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35507.614,871.397,649.809,1.0,79.0,,1634117224358327265,887,750,"(887, 750)",noise
986,7101,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35551.558,874.507,651.204,1.0,79.0,,1634117224402271265,891,752,"(891, 752)",noise
987,7107,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35579.748,874.154,649.713,1.0,79.0,,1634117224430461265,890,751,"(890, 751)",noise
988,7112,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35607.66,874.229,647.736,1.0,79.0,,1634117224458373265,891,749,"(891, 749)",noise
989,7120,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35647.641,866.826,647.824,1.0,79.0,,1634117224498354265,885,750,"(885, 750)",noise
990,7127,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35679.624,866.407,650.211,1.0,79.0,,1634117224530337265,884,752,"(884, 752)",noise
991,7132,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35707.833,867.427,652.007,1.0,79.0,,1634117224558546265,885,754,"(885, 754)",noise
992,7141,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35751.648,868.393,650.815,1.0,79.0,,1634117224602361265,887,753,"(887, 753)",noise
993,7146,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35775.62,868.25,649.846,1.0,79.0,,1634117224626333265,888,752,"(888, 752)",noise
994,7152,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35807.617,868.536,649.844,1.0,79.0,,1634117224658330265,889,752,"(889, 752)",noise
995,7159,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35839.747,866.977,652.334,1.0,79.0,,1634117224690460265,887,754,"(887, 754)",noise
996,7164,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35867.639,863.885,650.572,1.0,79.0,,1634117224718352265,884,754,"(884, 754)",noise
997,7172,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35907.595,856.191,634.204,1.0,79.0,,1634117224758308265,876,737,"(876, 737)",noise
998,7180,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35947.618,855.505,636.016,1.0,79.0,,1634117224798331265,876,738,"(876, 738)",noise
999,7185,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35971.689,855.414,634.126,1.0,79.0,,1634117224822402265,876,736,"(876, 736)",noise
1000,7191,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,35999.664,854.283,632.477,1.0,79.0,,1634117224850377265,874,735,"(874, 735)",noise
1001,7197,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36031.659,854.26,629.552,1.0,79.0,,1634117224882372265,874,733,"(874, 733)",noise
1002,7206,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36075.613,857.401,633.055,1.0,79.0,,1634117224926326265,878,736,"(878, 736)",noise
1003,7212,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36107.62,841.746,641.239,1.0,,,1634117224958333265,865,745,"(865, 745)",noise
1004,7219,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36139.656,810.436,646.659,1.0,80.0,,1634117224990369265,833,755,"(833, 755)",r base
1005,7227,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36179.705,816.065,646.716,1.0,80.0,,1634117225030418265,839,756,"(839, 756)",r base
1006,7233,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36211.689,816.176,649.679,1.0,80.0,,1634117225062402265,840,758,"(840, 758)",r base
1007,7239,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36239.667,818.139,649.948,1.0,80.0,,1634117225090380265,843,758,"(843, 758)",r base
1008,7246,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36275.633,816.467,647.665,1.0,80.0,,1634117225126346265,842,756,"(842, 756)",r base
1009,7252,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36307.652,816.972,649.422,1.0,80.0,,1634117225158365265,844,758,"(844, 758)",r base
1010,7259,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36343.657,817.319,651.453,1.0,80.0,,1634117225194370265,846,761,"(846, 761)",r base
1011,7266,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36375.598,820.776,650.981,1.0,80.0,,1634117225226311265,853,761,"(853, 761)",r base
1012,7271,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36403.661,822.377,650.427,1.0,80.0,,1634117225254374265,856,761,"(856, 761)",r base
1013,7278,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36435.677,819.663,646.443,1.0,80.0,,1634117225286390265,855,759,"(855, 759)",r base
1014,7284,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36467.682,820.176,646.699,1.0,80.0,,1634117225318395265,856,760,"(856, 760)",r base
1015,7292,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36507.626,820.387,644.715,1.0,80.0,,1634117225358339265,856,757,"(856, 757)",r base
1016,7298,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36535.692,821.455,646.752,1.0,80.0,,1634117225386405265,857,759,"(857, 759)",r base
1017,7305,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36571.641,823.064,649.734,1.0,80.0,,1634117225422354265,858,761,"(858, 761)",r base
1018,7311,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36603.694,823.205,650.731,1.0,80.0,,1634117225454407265,858,762,"(858, 762)",r base
1019,7319,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36643.617,823.739,654.403,1.0,80.0,,1634117225494330265,860,765,"(860, 765)",r base
1020,7326,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36675.615,825.454,652.125,1.0,80.0,,1634117225526328265,862,764,"(862, 764)",r base
1021,7332,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36707.665,825.451,648.845,1.0,80.0,,1634117225558378265,863,761,"(863, 761)",noise
1022,7339,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36743.698,819.562,644.085,1.0,80.0,,1634117225594411265,859,758,"(859, 758)",r base
1023,7346,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36775.675,821.467,645.65,1.0,80.0,,1634117225626388265,861,760,"(861, 760)",r base
1024,7353,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36811.646,829.44,644.664,1.0,80.0,,1634117225662359265,867,759,"(867, 759)",noise
1025,7359,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36843.648,840.405,644.487,1.0,80.0,,1634117225694361265,880,758,"(880, 758)",noise
1026,7366,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36875.681,842.325,645.499,1.0,80.0,,1634117225726394265,883,760,"(883, 760)",noise
1027,7372,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36907.629,841.156,652.975,1.0,80.0,,1634117225758342265,883,769,"(883, 769)",noise
1028,7379,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36943.684,841.293,652.698,1.0,80.0,,1634117225794397265,887,770,"(887, 770)",noise
1029,7384,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,36967.678,842.726,652.497,1.0,80.0,,1634117225818391265,892,770,"(892, 770)",noise
1030,7391,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,37003.645,841.104,650.363,1.0,80.0,,1634117225854358265,892,769,"(892, 769)",noise
1031,7398,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,37039.646,838.644,643.008,1.0,80.0,,1634117225890359265,894,762,"(894, 762)",noise
1032,7406,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,37079.655,840.514,642.142,1.0,80.0,,1634117225930368265,896,761,"(896, 761)",noise
1033,7412,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,37107.623,840.876,643.114,1.0,80.0,,1634117225958336265,896,762,"(896, 762)",noise
1034,7417,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,37131.656,842.426,644.419,1.0,80.0,,1634117225982369265,898,762,"(898, 762)",noise
1035,7424,ddbbacb4-5a38-4bfa-89a2-c30d47d82da8,90e19201-e849-43d8-abb3-0a8acfc9a832,37167.72,839.93,645.856,1.0,80.0,,1634117226018433265,897,763,"(897, 763)",noise
