section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115023098772,5.243903,15.121951,4.878049,0.055969,-0.871216,-0.442383,3.6806297510691195,-26.951497154558723,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115028151772,4.756098,14.817074,5.365854,0.056396,-0.871643,-0.438171,3.6846597902276983,-26.5952897169322,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115033204772,4.634146,14.45122,5.670732,0.055176,-0.871704,-0.437866,3.942060856486165,-26.823759354458446,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115038257772,4.634146,13.963415,6.097561,0.057312,-0.874878,-0.441833,3.5050734421040772,-26.752540072046486,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115043310772,4.268293,13.780488,6.036585,0.059387,-0.878357,-0.434937,3.5232208408493193,-26.399393359396782,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115048363772,4.329268,13.231708,5.792683,0.054382,-0.884521,-0.433167,3.7884629708010493,-26.112059443675065,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115053416772,4.817073,12.621951,5.243903,0.054688,-0.885071,-0.440002,3.828950294741702,-26.407608586239462,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115058469772,4.878049,12.134147,5.060976,0.061523,-0.877563,-0.442444,3.532630850069978,-26.626482492944348,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115063522772,4.878049,11.829268,4.817073,0.062683,-0.876526,-0.443359,3.2814520659534026,-26.87130835642023,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115068575772,4.878049,11.402439,4.939024,0.060547,-0.873535,-0.442017,3.70553760038365,-26.76780710854905,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115073628772,4.634146,11.158537,5.182927,0.061523,-0.878113,-0.439758,3.3591696394227597,-26.54338130685045,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115078681772,4.695122,10.97561,5.426829,0.060913,-0.878418,-0.439758,3.7090393195970535,-26.706246442460497,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115083734772,4.878049,10.487805,5.426829,0.06665,-0.880432,-0.440369,3.29380246737702,-26.58275264183746,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115088787772,4.939024,10.365854,5.304878,0.06604,-0.882019,-0.439514,2.9878423221757657,-26.32450671832322,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115093840772,5.0,9.878049,5.182927,0.062927,-0.884705,-0.439026,3.4116827912419865,-26.373846330320873,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115098893772,5.060976,9.45122,5.182927,0.064697,-0.880981,-0.435913,3.0044181036682573,-26.235094398793876,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115103946772,5.304878,9.268292,5.182927,0.066895,-0.882385,-0.43573,3.383486405982069,-26.364887221718675,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115108999772,5.426829,8.902439,5.060976,0.063477,-0.883789,-0.436768,3.1236340449548834,-26.075985898646223,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115114052772,5.609756,8.597561,4.817073,0.06134,-0.88501,-0.433167,3.563654643782371,-26.049167224927032,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115119105772,5.792683,8.231708,4.634146,0.061218,-0.885132,-0.435791,3.363340384299647,-26.30823873078242,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115124158772,6.097561,8.04878,4.329268,0.063599,-0.882202,-0.436951,3.039791072256037,-26.49692713545278,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115129211772,6.097561,7.804878,3.963415,0.06427,-0.880432,-0.438782,3.4775430496081015,-26.450244863636385,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115134264772,5.914634,7.743903,3.963415,0.068481,-0.874329,-0.43634,3.0472479561610726,-26.480894379743745,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115139317772,5.426829,7.804878,4.146341,0.067322,-0.876648,-0.430603,3.058442095944258,-26.123232152137803,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115144370772,5.304878,7.5,4.146341,0.066284,-0.883423,-0.426575,3.13126013040511,-25.7701436835045,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115149423772,5.426829,7.134147,4.02439,0.062866,-0.88501,-0.429199,3.4981051636393374,-25.91500149684785,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115154476772,5.304878,6.707317,3.47561,0.063904,-0.88324,-0.426086,3.1859645924965605,-25.662043576270207,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115159529772,5.182927,6.341464,3.109756,0.067627,-0.883789,-0.423157,2.842879464188087,-25.43591426084771,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115164582772,4.817073,6.036585,3.109756,0.067261,-0.881897,-0.422302,3.1625987619831335,-25.627110505058113,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115169635772,4.45122,5.609756,3.231707,0.063904,-0.87854,-0.418884,3.344430537212645,-25.302266282784956,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115174688772,4.45122,5.121951,3.04878,0.062622,-0.884827,-0.423889,3.3510714818704628,-25.602891062745954,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115179741772,4.207317,4.695122,2.865854,0.066223,-0.877014,-0.421265,2.9323188088760332,-25.672622448042887,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115184794772,3.841464,4.268293,2.865854,0.06842,-0.882202,-0.420715,3.049786853693462,-25.33452253535833,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115189847772,3.658537,3.902439,2.926829,0.068054,-0.880432,-0.419739,2.9697646236172943,-25.634409794643148,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115194900772,3.780488,3.597561,2.743902,0.070251,-0.884338,-0.428467,2.88702190793029,-25.934008703839766,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115199953772,3.719512,3.414634,2.439024,0.069641,-0.884338,-0.428589,3.110958228745716,-25.627888882209533,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115205006772,3.719512,3.04878,2.378049,0.071411,-0.879333,-0.421997,2.6777142873944797,-25.620502087289765,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115210059772,3.719512,2.804878,2.560976,0.072693,-0.885559,-0.428162,2.840686974316924,-25.901458677490155,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115215112772,3.414634,2.743902,2.743902,0.071045,-0.880005,-0.434509,2.863396658574345,-26.208548805913154,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115220165772,2.865854,2.743902,2.987805,0.074951,-0.877319,-0.431824,2.4335380731564555,-26.189481673194535,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115225218772,2.682927,2.743902,3.109756,0.075378,-0.883606,-0.428406,2.6083596237773747,-25.86940860265139,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115230271772,2.560976,2.682927,3.109756,0.074463,-0.885864,-0.437439,2.680313711728246,-26.176761026853796,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115235324772,2.5,2.621951,2.926829,0.077148,-0.882202,-0.434509,2.273556188729998,-26.27442494364658,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115240377772,2.439024,2.743902,2.682927,0.075989,-0.879395,-0.428345,2.53293089751881,-25.989650212110234,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115245430772,2.560976,2.926829,3.04878,0.071289,-0.883423,-0.4328,2.9338644115586874,-26.111015642066036,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115250483772,2.195122,2.743902,3.04878,0.073853,-0.877808,-0.431824,2.5386856980712764,-26.231928069787728,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115255536772,2.073171,2.804878,3.292683,0.07489,-0.884705,-0.42627,2.6116659912460136,-25.895820741036175,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115260589772,2.195122,2.743902,3.353659,0.068848,-0.887146,-0.427673,3.0085348073583305,-25.725873157309337,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115265642772,2.134146,2.5,3.414634,0.070007,-0.883179,-0.428345,2.839819621834806,-26.013540950666936,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115270695772,1.890244,2.439024,3.414634,0.070435,-0.882263,-0.426941,2.9343017008381196,-25.68066675888886,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115275748772,1.585366,2.317073,3.170732,0.073425,-0.880066,-0.421753,2.5444352207473173,-25.543991015623163,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115280801772,1.768293,2.195122,3.109756,0.071106,-0.885254,-0.417236,2.8130211573501924,-25.26709894301709,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115285854772,2.012195,1.95122,2.987805,0.066284,-0.886902,-0.425293,3.071237459262619,-25.519867263029994,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115290907772,1.890244,1.707317,2.743902,0.06604,-0.880676,-0.424011,3.1853777259782134,-25.823452027782224,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115295960772,1.52439,1.402439,2.987805,0.068787,-0.877502,-0.426086,2.796678474659501,-25.95386898618557,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115301013772,1.097561,1.036585,3.353659,0.067261,-0.88208,-0.426514,3.168052302523108,-25.754641697906152,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115306066772,0.548781,0.97561,3.536585,0.063965,-0.880859,-0.429138,3.3175108090418064,-26.058590764494852,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115311119772,-0.060976,0.97561,3.658537,0.064331,-0.879883,-0.431091,2.9858741210331345,-26.261989064100476,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115316172772,-0.304878,0.853659,3.780488,0.065735,-0.882263,-0.430725,3.220087022850066,-25.97646522841478,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115321225772,-0.609756,0.853659,3.902439,0.065918,-0.886047,-0.429016,3.122501494977257,-25.6648192160433,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115326278772,-0.731707,0.670732,3.719512,0.063538,-0.887939,-0.426819,3.5741213257279867,-25.686544862459243,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115331331772,-0.426829,0.487805,3.658537,0.061401,-0.890381,-0.425049,3.3661375935326987,-25.410651421894386,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115336384772,-0.304878,0.243902,3.414634,0.059998,-0.89032,-0.424316,3.74837822786796,-25.58311829208799,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115341437772,-0.060976,0.121951,3.353659,0.060364,-0.895142,-0.425903,3.423997384544151,-25.3815104381639,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115346490772,0.670732,-0.121951,3.170732,0.05542,-0.901062,-0.433044,3.7519972595006834,-25.6009689963345,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115351543772,1.341463,-0.304878,2.865854,0.059631,-0.894897,-0.438843,3.6586866538513334,-25.911178581342313,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115356596772,1.768293,-0.243902,2.865854,0.061462,-0.8927,-0.441162,3.520465423861424,-26.209679625470528,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115361649772,1.707317,-0.121951,3.170732,0.06134,-0.891113,-0.441711,3.4344605174550225,-26.519134189989273,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115366702772,1.768293,0.060976,3.353659,0.058655,-0.893494,-0.437866,3.594217041730218,-26.199513882298902,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115371755772,2.012195,0.304878,3.170732,0.056702,-0.896118,-0.438293,3.891181901137429,-25.936163380626454,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115376808772,2.621951,0.426829,2.743902,0.056213,-0.898743,-0.440918,3.7397019223648442,-26.226526994104574,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115381861772,2.987805,0.548781,2.073171,0.054871,-0.901245,-0.442383,4.08697977831622,-26.000201911660668,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115386914772,3.414634,0.731707,1.585366,0.055786,-0.896423,-0.44397,3.866431184430269,-26.264345478662165,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115391967772,3.414634,0.853659,1.52439,0.052551,-0.895325,-0.448975,3.9825451347280705,-26.56094043194537,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115397020772,3.597561,1.097561,1.52439,0.059814,-0.892578,-0.440735,3.6639435527816318,-26.326117809218772,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115402073772,3.719512,1.219512,1.585366,0.056396,-0.900024,-0.440125,3.802284766732754,-25.994085793569752,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115407126772,4.085366,1.341463,1.646341,0.055664,-0.89563,-0.444763,3.815880165245801,-26.29874358708514,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115412179772,4.329268,1.341463,1.646341,0.057129,-0.894409,-0.442078,3.382961229728892,-26.29019271528739,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115417232772,4.329268,1.341463,1.646341,0.057922,-0.892517,-0.429382,3.5275982211246344,-25.957032084830132,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115422285772,5.0,1.280488,1.52439,0.051514,-0.898132,-0.435791,3.9627287326967746,-25.870138837140445,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115427338772,5.304878,1.158537,1.463415,0.051941,-0.88916,-0.44812,3.985722806125267,-26.16914126529329,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115432391772,5.182927,1.097561,1.402439,0.056274,-0.883911,-0.439636,3.743856894058382,-26.415285504670976,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115437444772,5.182927,1.219512,1.707317,0.056458,-0.892395,-0.425415,3.7444557971374763,-26.063116815493686,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115442497772,5.853659,1.280488,1.768293,0.058044,-0.900513,-0.436035,3.6588207842997065,-25.714702601578125,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115447550772,6.95122,1.158537,1.219512,0.054565,-0.903748,-0.442505,3.8477905445598424,-25.971730707057418,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115452603772,7.621952,0.97561,0.853659,0.05365,-0.897583,-0.440125,4.011306057238755,-26.23333654368156,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115457656772,7.865854,0.914634,0.731707,0.059998,-0.894836,-0.443604,3.604845645494038,-26.316752893487546,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115462709772,7.926829,0.914634,1.402439,0.059143,-0.891479,-0.435608,3.5901683589065954,-25.950014090267302,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115467762772,7.987805,0.97561,2.073171,0.057617,-0.892639,-0.430054,3.7119091886056594,-25.592612195976415,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115472815772,8.231708,1.036585,2.317073,0.057678,-0.894775,-0.435181,3.6921997328922203,-25.875611303951985,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115477868772,8.719512,1.097561,2.256098,0.056885,-0.897705,-0.43396,3.8699220654062856,-25.527858508325494,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115482921772,9.45122,0.914634,1.646341,0.055664,-0.899231,-0.429138,3.4604335922969938,-25.38071734179624,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115487974772,10.0,0.731707,1.280488,0.055054,-0.896362,-0.426147,3.894598788756724,-25.384774168932125,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115493027772,10.365854,0.609756,1.158537,0.06012,-0.892578,-0.42688,3.526099160081543,-25.507364043570306,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115498080772,10.426829,0.487805,1.219512,0.06073,-0.889893,-0.428528,3.460862439510805,-25.7763325007337,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115503133772,10.304878,0.426829,1.707317,0.057312,-0.885925,-0.42572,3.823747572793536,-25.529542747804328,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115508186772,10.060976,0.487805,2.256098,0.060913,-0.884888,-0.426941,3.4919617362832867,-25.686601165732668,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115513239772,9.695122,0.609756,2.621951,0.061768,-0.889832,-0.421753,3.423338461161876,-25.317548111299914,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115518292772,9.45122,0.609756,3.04878,0.059509,-0.893738,-0.410522,3.4928972858558325,-24.94634546147506,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115523345772,9.390244,0.548781,3.04878,0.057068,-0.898254,-0.413757,3.760759379596891,-24.63096856102254,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115528398772,9.390244,0.365854,2.5,0.055542,-0.89563,-0.411133,3.926054880000464,-24.884030003203236,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115533451772,9.329268,0.243902,1.95122,0.054565,-0.897339,-0.406372,3.8749346177040422,-24.515816056354083,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115538504772,9.573171,-0.121951,1.707317,0.054871,-0.897461,-0.405701,3.778019480671105,-24.15320942698122,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115543557772,9.573171,-0.365854,1.646341,0.058716,-0.89917,-0.408875,3.607534965443307,-24.402345057186494,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115548610772,9.634147,-0.670732,1.463415,0.057556,-0.89801,-0.410217,3.7323964162063135,-24.664187398206366,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115553663772,9.939025,-0.609756,1.280488,0.058289,-0.892822,-0.408203,3.4282697245187137,-24.389115367030797,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115558716772,10.243902,-0.731707,1.52439,0.059082,-0.894531,-0.404785,3.8399529683387357,-24.205752988238658,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115563769772,10.304878,-0.853659,1.829268,0.057434,-0.896973,-0.405212,3.5052292562587297,-24.356634355570208,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115568822772,10.365854,-1.036585,1.890244,0.058289,-0.894348,-0.409851,3.6380478312082687,-24.61386575562011,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115573875772,10.487805,-1.219512,1.95122,0.056091,-0.891052,-0.41449,3.7400845514394803,-24.877163725733425,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115578928772,9.695122,-1.280488,2.195122,0.055908,-0.892395,-0.410217,3.7562801011608826,-24.503009367864365,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115583981772,9.207317,-1.219512,2.439024,0.06073,-0.896057,-0.39386,3.6477626534259286,-24.147418898492788,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115589034772,9.512196,-1.341463,2.5,0.056335,-0.905273,-0.398621,3.739551175787966,-23.779654673811876,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115594087772,9.756098,-1.768293,1.890244,0.05072,-0.905212,-0.406677,3.975279695377594,-24.006454491779778,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115599140772,9.817074,-2.012195,1.463415,0.052368,-0.89801,-0.398804,3.853894246486135,-23.649352988508213,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115604193772,9.817074,-2.256098,1.402439,0.053467,-0.905212,-0.399475,3.966764757601652,-23.912948809709263,,,,,
6498842a-e724-4a14-b9ed-ffb66d4abeac,37eb8b4c-3c30-445c-b4db-773cc7ac99eb,1688463115609246772,9.878049,-2.621951,1.646341,0.054016,-0.902222,-0.40094,3.6102414359386614,-24.040278941087735,,,,,
