,index,section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,timestamp [ns]_for_grouping,ref_center_x,ref_center_y,ref_coordinates,tag
890,6402,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32051.94,552.598,379.5,1.0,47.0,,1634116024503151329,550,393,"(550, 393)",f face
891,6407,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32080.088,552.342,385.726,1.0,47.0,,1634116024531299329,549,398,"(549, 398)",f face
892,6414,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32112.137,553.559,379.895,1.0,47.0,,1634116024563348329,551,391,"(551, 391)",f face
893,6422,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32151.988,556.18,382.162,1.0,47.0,,1634116024603199329,553,392,"(553, 392)",f face
894,6429,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32187.981,552.481,382.307,1.0,47.0,,1634116024639192329,549,391,"(549, 391)",f face
895,6436,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32224.017,557.335,387.321,1.0,47.0,,1634116024675228329,555,395,"(555, 395)",f face
896,6442,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32252.021,559.399,378.93,1.0,47.0,,1634116024703232329,558,386,"(558, 386)",f face
897,6447,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32280.053,554.842,374.618,1.0,47.0,,1634116024731264329,554,381,"(554, 381)",f face
898,6456,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32323.863,556.345,368.903,1.0,47.0,,1634116024775074329,555,375,"(555, 375)",f face
899,6463,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32359.992,555.949,368.81,1.0,47.0,,1634116024811203329,556,374,"(556, 374)",f face
900,6470,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32392.054,557.379,370.562,1.0,47.0,,1634116024843265329,557,376,"(557, 376)",f face
901,6476,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32424.02,557.105,372.287,1.0,47.0,,1634116024875231329,557,376,"(557, 376)",f face
902,6483,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32459.991,556.489,371.544,1.0,,,1634116024911202329,556,376,"(556, 376)",f face
903,6489,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32488.029,623.732,403.157,1.0,,,1634116024939240329,624,409,"(624, 409)",noise
904,6496,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32523.996,635.343,421.649,1.0,48.0,,1634116024975207329,634,430,"(634, 430)",noise
905,6503,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32559.963,641.179,424.727,1.0,48.0,,1634116025011174329,639,435,"(639, 435)",noise
906,6510,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32592.079,636.432,420.716,1.0,48.0,,1634116025043290329,635,432,"(635, 432)",noise
907,6515,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32620.221,635.442,426.099,1.0,48.0,,1634116025071432329,634,438,"(634, 438)",noise
908,6521,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32648.01,638.134,428.157,1.0,48.0,,1634116025099221329,638,440,"(638, 440)",noise
909,6527,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32679.969,639.137,427.041,1.0,48.0,,1634116025131180329,639,439,"(639, 439)",noise
910,6534,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32715.994,638.615,422.03,1.0,48.0,,1634116025167205329,639,434,"(639, 434)",noise
911,6543,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32759.985,689.033,417.036,1.0,49.0,,1634116025211196329,690,428,"(690, 428)",m face
912,6549,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32788.052,690.703,414.801,1.0,49.0,,1634116025239263329,692,425,"(692, 425)",m face
913,6554,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32816.161,693.607,412.203,1.0,49.0,,1634116025267372329,695,421,"(695, 421)",m face
914,6561,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32847.91,695.225,411.888,1.0,49.0,,1634116025299121329,696,420,"(696, 420)",m face
915,6568,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32884.032,752.823,409.772,1.0,,,1634116025335243329,755,418,"(755, 418)",noise
916,6576,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32923.891,782.79,405.565,1.0,50.0,,1634116025375102329,781,414,"(781, 414)",noise
917,6583,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32960.022,774.264,405.529,1.0,50.0,,1634116025411233329,772,413,"(772, 413)",noise
918,6589,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,32987.901,774.484,407.975,1.0,50.0,,1634116025439112329,772,414,"(772, 414)",noise
919,6596,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33023.962,781.1,410.212,1.0,50.0,,1634116025475173329,780,415,"(780, 415)",noise
920,6603,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33060.114,777.599,412.059,1.0,50.0,,1634116025511325329,778,416,"(778, 416)",noise
921,6609,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33088.142,777.677,411.801,1.0,50.0,,1634116025539353329,778,415,"(778, 415)",noise
922,6615,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33120.056,777.619,412.667,1.0,50.0,,1634116025571267329,778,416,"(778, 416)",noise
923,6621,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33147.895,780.903,410.858,1.0,50.0,,1634116025599106329,781,413,"(781, 413)",noise
924,6628,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33184.191,792.002,388.118,1.0,50.0,,1634116025635402329,793,388,"(793, 388)",noise
925,6634,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33216.025,792.005,381.455,1.0,50.0,,1634116025667236329,793,379,"(793, 379)",noise
926,6641,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33247.997,795.25,380.494,1.0,50.0,,1634116025699208329,797,378,"(797, 378)",noise
927,6647,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33280.046,795.808,378.486,1.0,50.0,,1634116025731257329,798,375,"(798, 375)",noise
928,6655,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33320.043,786.915,322.75,1.0,,,1634116025771254329,789,320,"(789, 320)",noise
929,6663,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33359.943,747.197,318.562,1.0,51.0,,1634116025811154329,695,305,"(695, 305)",noise
930,6668,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33383.97,740.672,319.733,1.0,51.0,,1634116025835181329,705,278,"(705, 278)",noise
931,6674,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33415.992,735.768,329.029,1.0,51.0,,1634116025867203329,740,327,"(740, 327)",noise
932,6681,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33451.881,734.246,330.524,1.0,51.0,,1634116025903092329,737,329,"(737, 329)",noise
933,6688,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33484.044,734.164,328.421,1.0,51.0,,1634116025935255329,740,327,"(740, 327)",noise
934,6696,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33523.991,727.475,328.731,1.0,51.0,,1634116025975202329,733,328,"(733, 328)",noise
935,6704,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33564.017,731.498,322.146,1.0,51.0,,1634116026015228329,841,241,"(841, 241)",noise
936,6709,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33591.899,737.294,322.016,1.0,51.0,,1634116026043110329,845,243,"(845, 243)",noise
937,6715,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33619.908,738.594,324.686,1.0,51.0,,1634116026071119329,759,324,"(759, 324)",noise
938,6722,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33656.032,739.723,322.89,1.0,51.0,,1634116026107243329,759,322,"(759, 322)",noise
939,6728,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33683.902,740.876,319.985,1.0,51.0,,1634116026135113329,705,278,"(705, 278)",noise
940,6735,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33720.066,741.652,319.053,1.0,51.0,,1634116026171277329,706,278,"(706, 278)",noise
941,6741,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33751.989,743.988,316.864,1.0,51.0,,1634116026203200329,709,277,"(709, 277)",noise
942,6748,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33783.94,746.61,317.904,1.0,,,1634116026235151329,649,119,"(649, 119)",noise
943,6754,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33816.032,787.358,328.742,1.0,52.0,,1634116026267243329,789,328,"(789, 328)",noise
944,6761,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33852.056,793.382,333.98,1.0,52.0,,1634116026303267329,795,333,"(795, 333)",noise
945,6769,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33891.877,795.744,335.013,1.0,52.0,,1634116026343088329,798,333,"(798, 333)",noise
946,6776,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33923.94,791.821,334.903,1.0,52.0,,1634116026375151329,795,335,"(795, 335)",noise
947,6781,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33952.103,788.241,336.978,1.0,52.0,,1634116026403314329,791,336,"(791, 336)",noise
948,6787,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,33980.199,789.121,337.068,1.0,52.0,,1634116026431410329,792,336,"(792, 336)",noise
949,6793,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34012.034,790.787,338.264,1.0,52.0,,1634116026463245329,794,336,"(794, 336)",noise
950,6801,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34051.953,792.518,337.821,1.0,52.0,,1634116026503164329,796,337,"(796, 337)",noise
951,6808,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34084.015,794.064,338.293,1.0,52.0,,1634116026535226329,798,339,"(798, 339)",noise
952,6814,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34115.989,842.204,369.553,1.0,,,1634116026567200329,835,371,"(835, 371)",noise
953,6822,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34156.011,865.479,393.92,1.0,53.0,,1634116026607222329,781,179,"(781, 179)",noise
954,6828,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34188.01,869.624,393.191,1.0,53.0,,1634116026639221329,866,395,"(866, 395)",noise
955,6835,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34220.005,869.225,388.31,1.0,53.0,,1634116026671216329,784,173,"(784, 173)",noise
956,6842,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34255.854,864.793,392.246,1.0,53.0,,1634116026707065329,781,177,"(781, 177)",noise
957,6850,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34296.095,867.151,401.46,1.0,53.0,,1634116026747306329,867,403,"(867, 403)",noise
958,6855,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34320.034,865.304,402.085,1.0,53.0,,1634116026771245329,866,403,"(866, 403)",noise
959,6861,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34352.063,864.936,404.749,1.0,53.0,,1634116026803274329,865,407,"(865, 407)",noise
960,6867,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34380.087,866.976,401.511,1.0,53.0,,1634116026831298329,871,402,"(871, 402)",noise
961,6874,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34416.116,864.365,409.905,1.0,,,1634116026867327329,1019,50,"(1019, 50)",noise
962,6881,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34452.119,851.492,436.66,1.0,54.0,,1634116026903330329,807,175,"(807, 175)",noise
963,6889,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34491.896,843.783,439.164,1.0,54.0,,1634116026943107329,804,177,"(804, 177)",noise
964,6895,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34520.065,844.232,443.309,1.0,54.0,,1634116026971276329,802,181,"(802, 181)",noise
965,6900,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34548.115,845.45,443.205,1.0,54.0,,1634116026999326329,803,181,"(803, 181)",noise
966,6907,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34580.223,847.353,442.221,1.0,54.0,,1634116027031434329,805,180,"(805, 180)",noise
967,6914,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34615.955,845.276,440.456,1.0,54.0,,1634116027067166329,57,115,"(57, 115)",lights
968,6921,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34651.933,840.211,442.317,1.0,54.0,,1634116027103144329,991,732,"(991, 732)",noise
969,6930,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34696.018,837.25,445.119,1.0,54.0,,1634116027147229329,989,735,"(989, 735)",noise
970,6935,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34719.965,835.448,445.563,1.0,54.0,,1634116027171176329,989,735,"(989, 735)",noise
971,6942,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34755.982,833.157,447.174,1.0,54.0,,1634116027207193329,987,736,"(987, 736)",noise
972,6949,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34791.887,831.638,445.875,1.0,54.0,,1634116027243098329,86,908,"(86, 908)",l base
973,6955,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34819.985,831.903,444.754,1.0,54.0,,1634116027271196329,86,907,"(86, 907)",l base
974,6961,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34852.021,790.101,376.364,1.0,,,1634116027303232329,800,375,"(800, 375)",noise
975,6970,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34896.009,744.829,306.405,1.0,55.0,,1634116027347220329,753,305,"(753, 305)",noise
976,6976,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34928.089,741.811,299.379,1.0,55.0,,1634116027379300329,749,298,"(749, 298)",noise
977,6981,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34952.062,741.672,299.79,1.0,55.0,,1634116027403273329,752,299,"(752, 299)",noise
978,6987,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,34984.039,741.406,301.658,1.0,55.0,,1634116027435250329,753,301,"(753, 301)",noise
979,6993,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35011.986,737.268,301.71,1.0,55.0,,1634116027463197329,749,300,"(749, 300)",noise
980,7002,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35055.962,735.98,300.919,1.0,55.0,,1634116027507173329,745,299,"(745, 299)",noise
981,7009,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35092.114,738.678,304.23,1.0,55.0,,1634116027543325329,751,301,"(751, 301)",noise
982,7014,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35116.038,740.689,300.727,1.0,55.0,,1634116027567249329,915,287,"(915, 287)",noise
983,7019,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35144.056,739.812,307.937,1.0,55.0,,1634116027595267329,752,305,"(752, 305)",noise
984,7027,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35184.003,741.631,312.946,1.0,55.0,,1634116027635214329,377,447,"(377, 447)",bg
985,7035,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35223.981,739.774,315.732,1.0,55.0,,1634116027675192329,692,306,"(692, 306)",noise
986,7041,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35252.163,738.104,317.094,1.0,55.0,,1634116027703374329,710,278,"(710, 278)",noise
987,7050,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35296.106,734.873,318.914,1.0,55.0,,1634116027747317329,707,279,"(707, 279)",noise
988,7054,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35316.032,733.768,319.106,1.0,55.0,,1634116027767243329,758,320,"(758, 320)",noise
989,7062,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35356.158,736.492,309.735,1.0,55.0,,1634116027807369329,753,312,"(753, 312)",noise
990,7069,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35392.014,737.705,311.194,1.0,55.0,,1634116027843225329,756,313,"(756, 313)",noise
991,7075,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35424.05,734.17,311.847,1.0,55.0,,1634116027875261329,755,316,"(755, 316)",noise
992,7081,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35452.115,734.008,311.616,1.0,55.0,,1634116027903326329,756,316,"(756, 316)",noise
993,7088,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35488.291,734.469,311.141,1.0,55.0,,1634116027939502329,913,302,"(913, 302)",noise
994,7095,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35524.071,735.321,312.247,1.0,55.0,,1634116027975282329,913,302,"(913, 302)",noise
995,7099,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35544.005,735.931,310.992,1.0,55.0,,1634116027995216329,707,277,"(707, 277)",noise
996,7107,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35584.039,735.782,309.911,1.0,55.0,,1634116028035250329,708,278,"(708, 278)",noise
997,7116,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35627.984,734.301,307.502,1.0,55.0,,1634116028079195329,751,313,"(751, 313)",noise
998,7122,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35656.021,732.365,308.141,1.0,55.0,,1634116028107232329,922,356,"(922, 356)",noise
999,7127,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35683.875,733.654,307.692,1.0,55.0,,1634116028135086329,745,312,"(745, 312)",noise
1000,7133,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35712.001,733.468,308.616,1.0,55.0,,1634116028163212329,745,312,"(745, 312)",noise
1001,7141,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35752.005,733.743,309.096,1.0,55.0,,1634116028203216329,745,311,"(745, 311)",noise
1002,7149,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35792.02,747.395,297.055,1.0,,,1634116028243231329,921,294,"(921, 294)",noise
1003,7155,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35823.998,754.807,275.07,1.0,56.0,,1634116028275209329,768,276,"(768, 276)",noise
1004,7161,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35852.086,754.374,270.709,1.0,56.0,,1634116028303297329,767,271,"(767, 271)",noise
1005,7168,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35887.916,753.019,269.928,1.0,56.0,,1634116028339127329,766,270,"(766, 270)",noise
1006,7174,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35920.166,752.687,268.648,1.0,56.0,,1634116028371377329,766,268,"(766, 268)",noise
1007,7181,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35951.866,748.033,269.399,1.0,56.0,,1634116028403077329,759,268,"(759, 268)",noise
1008,7189,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,35992.023,746.864,274.774,1.0,56.0,,1634116028443234329,759,274,"(759, 274)",noise
1009,7195,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,36023.999,744.667,275.003,1.0,56.0,,1634116028475210329,761,275,"(761, 275)",noise
1010,7201,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,36052.039,745.556,276.467,1.0,56.0,,1634116028503250329,755,275,"(755, 275)",noise
1011,7209,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,36092.061,745.011,277.545,1.0,56.0,,1634116028543272329,758,278,"(758, 278)",noise
1012,7213,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,36112.046,743.025,273.828,1.0,56.0,,1634116028563257329,758,274,"(758, 274)",noise
1013,7220,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,36148.028,738.731,271.063,1.0,56.0,,1634116028599239329,749,271,"(749, 271)",noise
1014,7229,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,36191.981,739.585,269.329,1.0,56.0,,1634116028643192329,750,269,"(750, 269)",noise
1015,7234,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,36219.951,740.376,270.022,1.0,56.0,,1634116028671162329,747,270,"(747, 270)",noise
1016,7240,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,36248.004,739.018,270.36,1.0,56.0,,1634116028699215329,743,270,"(743, 270)",noise
1017,7246,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,36279.989,736.338,269.205,1.0,56.0,,1634116028731200329,745,270,"(745, 270)",noise
1018,7253,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,36312.087,735.732,267.648,1.0,56.0,,1634116028763298329,744,269,"(744, 269)",noise
1019,7261,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,36352.06,736.148,265.622,1.0,56.0,,1634116028803271329,748,268,"(748, 268)",noise
1020,7268,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,36388.06,736.017,266.336,1.0,56.0,,1634116028839271329,747,268,"(747, 268)",noise
1021,7274,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,36420.025,724.64,272.585,1.0,,,1634116028871236329,733,275,"(733, 275)",noise
1022,7281,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,36452.075,674.29,291.278,1.0,57.0,,1634116028903286329,683,294,"(683, 294)",noise
1023,7288,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,36487.889,674.266,300.053,1.0,57.0,,1634116028939100329,683,302,"(683, 302)",noise
1024,7294,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,36520.078,677.474,298.267,1.0,57.0,,1634116028971289329,686,300,"(686, 300)",noise
1025,7302,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,36559.889,682.192,295.517,1.0,57.0,,1634116029011100329,691,299,"(691, 299)",noise
1026,7308,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,36588.052,680.325,295.382,1.0,57.0,,1634116029039263329,689,298,"(689, 298)",noise
1027,7314,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,36619.921,681.416,297.832,1.0,57.0,,1634116029071132329,691,300,"(691, 300)",noise
1028,7321,6bca76e5-60cd-497f-8093-0ee1935032be,5651e31b-8087-4a51-85fa-829d4721f93d,36656.045,675.64,298.235,1.0,,,1634116029107256329,686,300,"(686, 300)",noise
