section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,142,1688464340003205226,1688464340195136226,191,840.663,451.506,22.98848491543134,8.428649734657457
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,143,1688464340235364226,1688464340311244226,75,686.375,415.961,11.309970237080357,11.256464288750905
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,144,1688464340415082226,1688464340543061226,127,670.286,487.874,9.982064884887203,5.869213890290609
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,145,1688464340663467226,1688464341019133226,355,760.155,630.379,16.761856625041524,-4.778253560056478
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,146,1688464341219012226,1688464341339154226,120,684.908,493.534,11.083703850884694,5.438079814150797
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,147,1688464341367184226,1688464341487166226,119,639.281,438.524,7.680016708782736,9.595328281410339
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,148,1688464341543753226,1688464341695049226,151,535.239,392.954,-0.25047529026822657,13.064910724423378
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,149,1688464341739205226,1688464342075027226,335,466.807,399.001,-5.50180959909347,12.589964458837432
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,150,1688464342095136226,1688464342383164226,288,451.797,470.18,-6.579706306632041,7.218334370635811
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,151,1688464342599063226,1688464342731121226,132,359.106,530.382,-13.549550067258705,2.66792622687841
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,152,1688464342847198226,1688464343087292226,240,411.117,482.566,-9.654055323689262,6.270305429355851
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,153,1688464343110998226,1688464343371141226,260,435.883,447.074,-7.8104196606506715,8.951334298246858
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,154,1688464343479121226,1688464343574983226,95,315.208,630.218,-16.8886131781016,-4.76592841992258
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,155,1688464343647084226,1688464343915184226,268,434.422,625.185,-7.868889742669356,-4.446353318992991
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,156,1688464343951177226,1688464344155149226,203,413.128,550.808,-9.463093928746355,1.1446801487349114
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,157,1688464344190971226,1688464344291343226,100,421.18,506.853,-8.873082440319063,4.448746402417728
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,158,1688464344467240226,1688464344559279226,92,498.279,462.996,-3.0546955337361617,7.772249324218276
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,159,1688464344587166226,1688464344651160226,63,540.935,484.637,0.18492583482010752,6.14206137366437
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,160,1688464344707029226,1688464344847193226,140,503.616,427.338,-2.6630512178361547,10.464531958402675
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,161,1688464344883295226,1688464344959233226,75,569.179,434.364,2.339759868106112,9.934717714197834
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,162,1688464345039217226,1688464345159174226,119,617.15,484.188,5.959985202769905,6.165153355614199
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,163,1688464345287007226,1688464345355077226,68,904.046,579.588,27.61047642430299,-0.9685860987401521
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,164,1688464346571158226,1688464346634989226,63,669.008,520.085,9.861764759949942,3.450891908749611
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,165,1688464347059176226,1688464347126998226,67,548.752,477.369,0.777789156141699,6.69046273848014
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,166,1688464347319141226,1688464347395214226,76,648.492,526.98,8.30892079404135,2.936913351705828
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,167,1688464347447356226,1688464347587027226,139,639.938,493.88,7.679685318784967,5.42878263731176
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,168,1688464347871046226,1688464347931129226,60,545.232,412.398,0.515443611213391,11.596134551450128
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,169,1688464348827131226,1688464349027150226,200,770.093,407.614,17.74049491404602,11.777683460462187
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,170,1688464349147237226,1688464349207004226,59,883.62,503.841,26.122710216573722,4.549005458281169
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,171,1688464349227022226,1688464349475206226,248,877.334,523.434,25.61302944843787,3.1230594805882683
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,172,1688464349547174226,1688464349835314226,288,866.733,534.244,24.79658797061388,2.3374392258697956
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,173,1688464349915143226,1688464350203234226,288,872.189,513.992,25.236478150214786,3.8157410454363054
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,174,1688464350235158226,1688464350439037226,203,860.269,526.67,24.31486848988711,2.8943638470090627
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,175,1688464350459059226,1688464350535059226,76,840.495,510.705,22.83803907108935,4.0762297020972555
