index,timestamp [ns],gaze x [px],gaze y [px],ref_center_x,ref_center_y
0,1651661005100000000,428.3548333333333,413.7968333333333,247,485
0,1651661005100000000,428.3548333333333,413.7968333333333,247,486
0,1651661005100000000,428.3548333333333,413.7968333333333,247,486
0,1651661005100000000,428.3548333333333,413.7968333333333,247,486
0,1651661005100000000,428.3548333333333,413.7968333333333,247,486
0,1651661005100000000,428.3548333333333,413.7968333333333,247,486
0,1651661005100000000,428.3548333333333,413.7968333333333,247,486
0,1651661005100000000,428.3548333333333,413.7968333333333,247,486
0,1651661005100000000,428.3548333333333,413.7968333333333,245,488
0,1651661005100000000,428.3548333333333,413.7968333333333,244,489
0,1651661005100000000,428.3548333333333,413.7968333333333,244,490
0,1651661005100000000,428.3548333333333,413.7968333333333,244,490
0,1651661005100000000,428.3548333333333,413.7968333333333,244,490
0,1651661005100000000,428.3548333333333,413.7968333333333,244,490
0,1651661005100000000,428.3548333333333,413.7968333333333,243,490
0,1651661005100000000,428.3548333333333,413.7968333333333,244,490
0,1651661005100000000,428.3548333333333,413.7968333333333,245,491
0,1651661005100000000,428.3548333333333,413.7968333333333,245,491
0,1651661005100000000,428.3548333333333,413.7968333333333,245,492
0,1651661005100000000,428.3548333333333,413.7968333333333,246,493
0,1651661005100000000,428.3548333333333,413.7968333333333,246,493
0,1651661005100000000,428.3548333333333,413.7968333333333,247,493
0,1651661005100000000,428.3548333333333,413.7968333333333,248,494
0,1651661005100000000,428.3548333333333,413.7968333333333,248,494
0,1651661005100000000,428.3548333333333,413.7968333333333,248,494
0,1651661005100000000,428.3548333333333,413.7968333333333,249,494
0,1651661005100000000,428.3548333333333,413.7968333333333,250,494
0,1651661005100000000,428.3548333333333,413.7968333333333,251,494
0,1651661005100000000,428.3548333333333,413.7968333333333,251,493
0,1651661005100000000,428.3548333333333,413.7968333333333,36,151
0,1651661005100000000,428.3548333333333,413.7968333333333,253,491
0,1651661005100000000,428.3548333333333,413.7968333333333,255,490
0,1651661005100000000,428.3548333333333,413.7968333333333,255,490
0,1651661005100000000,428.3548333333333,413.7968333333333,255,491
0,1651661005100000000,428.3548333333333,413.7968333333333,257,491
0,1651661005100000000,428.3548333333333,413.7968333333333,258,492
0,1651661005100000000,428.3548333333333,413.7968333333333,260,492
0,1651661005100000000,428.3548333333333,413.7968333333333,263,493
0,1651661005100000000,428.3548333333333,413.7968333333333,267,493
0,1651661005100000000,428.3548333333333,413.7968333333333,269,494
0,1651661005100000000,428.3548333333333,413.7968333333333,273,828
0,1651661005100000000,428.3548333333333,413.7968333333333,273,828
0,1651661005100000000,428.3548333333333,413.7968333333333,279,494
0,1651661005100000000,428.3548333333333,413.7968333333333,283,494
0,1651661005100000000,428.3548333333333,413.7968333333333,886,398
0,1651661005100000000,428.3548333333333,413.7968333333333,384,575
0,1651661005100000000,428.3548333333333,413.7968333333333,390,575
0,1651661005100000000,428.3548333333333,413.7968333333333,761,260
0,1651661005100000000,428.3548333333333,413.7968333333333,306,497
0,1651661005100000000,428.3548333333333,413.7968333333333,311,499
0,1651661005100000000,428.3548333333333,413.7968333333333,314,501
0,1651661005100000000,428.3548333333333,413.7968333333333,318,500
0,1651661005100000000,428.3548333333333,413.7968333333333,323,498
0,1651661005100000000,428.3548333333333,413.7968333333333,326,498
0,1651661005100000000,428.3548333333333,413.7968333333333,330,497
0,1651661005100000000,428.3548333333333,413.7968333333333,333,496
0,1651661005100000000,428.3548333333333,413.7968333333333,335,496
0,1651661005100000000,428.3548333333333,413.7968333333333,334,498
0,1651661005100000000,428.3548333333333,413.7968333333333,334,499
0,1651661005100000000,428.3548333333333,413.7968333333333,334,500
0,1651661005100000000,428.3548333333333,413.7968333333333,333,501
0,1651661005100000000,428.3548333333333,413.7968333333333,333,501
0,1651661005100000000,428.3548333333333,413.7968333333333,333,500
0,1651661005100000000,428.3548333333333,413.7968333333333,333,500
0,1651661005100000000,428.3548333333333,413.7968333333333,334,499
0,1651661005100000000,428.3548333333333,413.7968333333333,333,499
0,1651661005100000000,428.3548333333333,413.7968333333333,333,499
0,1651661005100000000,428.3548333333333,413.7968333333333,333,500
0,1651661005100000000,428.3548333333333,413.7968333333333,333,501
0,1651661005100000000,428.3548333333333,413.7968333333333,333,501
0,1651661005100000000,428.3548333333333,413.7968333333333,332,502
0,1651661005100000000,428.3548333333333,413.7968333333333,332,502
0,1651661005100000000,428.3548333333333,413.7968333333333,333,501
0,1651661005100000000,428.3548333333333,413.7968333333333,334,500
0,1651661005100000000,428.3548333333333,413.7968333333333,334,499
0,1651661005100000000,428.3548333333333,413.7968333333333,334,498
0,1651661005100000000,428.3548333333333,413.7968333333333,334,497
0,1651661005100000000,428.3548333333333,413.7968333333333,334,496
0,1651661005100000000,428.3548333333333,413.7968333333333,333,496
0,1651661005100000000,428.3548333333333,413.7968333333333,333,496
0,1651661005100000000,428.3548333333333,413.7968333333333,333,496
0,1651661005100000000,428.3548333333333,413.7968333333333,333,498
0,1651661005100000000,428.3548333333333,413.7968333333333,334,499
0,1651661005100000000,428.3548333333333,413.7968333333333,333,500
0,1651661005100000000,428.3548333333333,413.7968333333333,334,501
0,1651661005100000000,428.3548333333333,413.7968333333333,335,502
0,1651661005100000000,428.3548333333333,413.7968333333333,335,502
0,1651661005100000000,428.3548333333333,413.7968333333333,335,501
0,1651661005100000000,428.3548333333333,413.7968333333333,334,500
0,1651661005100000000,428.3548333333333,413.7968333333333,334,499
0,1651661005100000000,428.3548333333333,413.7968333333333,335,499
0,1651661005100000000,428.3548333333333,413.7968333333333,335,499
0,1651661005100000000,428.3548333333333,413.7968333333333,335,499
0,1651661005100000000,428.3548333333333,413.7968333333333,335,499
0,1651661005100000000,428.3548333333333,413.7968333333333,335,499
0,1651661005100000000,428.3548333333333,413.7968333333333,335,499
0,1651661005100000000,428.3548333333333,413.7968333333333,336,499
0,1651661005100000000,428.3548333333333,413.7968333333333,336,499
0,1651661005100000000,428.3548333333333,413.7968333333333,335,499
0,1651661005100000000,428.3548333333333,413.7968333333333,336,498
0,1651661005100000000,428.3548333333333,413.7968333333333,335,498
0,1651661005100000000,428.3548333333333,413.7968333333333,335,498
0,1651661005100000000,428.3548333333333,413.7968333333333,335,499
0,1651661005100000000,428.3548333333333,413.7968333333333,335,500
0,1651661005100000000,428.3548333333333,413.7968333333333,336,500
0,1651661005100000000,428.3548333333333,413.7968333333333,336,500
0,1651661005100000000,428.3548333333333,413.7968333333333,335,500
0,1651661005100000000,428.3548333333333,413.7968333333333,335,500
0,1651661005100000000,428.3548333333333,413.7968333333333,335,500
0,1651661005100000000,428.3548333333333,413.7968333333333,335,500
0,1651661005100000000,428.3548333333333,413.7968333333333,335,500
0,1651661005100000000,428.3548333333333,413.7968333333333,336,500
0,1651661005100000000,428.3548333333333,413.7968333333333,336,501
0,1651661005100000000,428.3548333333333,413.7968333333333,336,501
0,1651661005100000000,428.3548333333333,413.7968333333333,336,501
0,1651661005100000000,428.3548333333333,413.7968333333333,336,502
0,1651661005100000000,428.3548333333333,413.7968333333333,336,502
0,1651661005100000000,428.3548333333333,413.7968333333333,336,502
0,1651661005100000000,428.3548333333333,413.7968333333333,336,502
0,1651661005100000000,428.3548333333333,413.7968333333333,336,502
0,1651661005100000000,428.3548333333333,413.7968333333333,336,502
0,1651661005100000000,428.3548333333333,413.7968333333333,336,502
0,1651661005100000000,428.3548333333333,413.7968333333333,336,502
0,1651661005100000000,428.3548333333333,413.7968333333333,336,502
0,1651661005100000000,428.3548333333333,413.7968333333333,336,502
0,1651661005100000000,428.3548333333333,413.7968333333333,336,502
0,1651661005100000000,428.3548333333333,413.7968333333333,336,502
0,1651661005100000000,428.3548333333333,413.7968333333333,336,502
0,1651661005100000000,428.3548333333333,413.7968333333333,336,502
0,1651661005100000000,428.3548333333333,413.7968333333333,336,502
0,1651661005100000000,428.3548333333333,413.7968333333333,336,502
0,1651661005100000000,428.3548333333333,413.7968333333333,337,502
0,1651661005100000000,428.3548333333333,413.7968333333333,336,503
0,1651661005100000000,428.3548333333333,413.7968333333333,337,503
0,1651661005100000000,428.3548333333333,413.7968333333333,337,504
0,1651661005100000000,428.3548333333333,413.7968333333333,338,504
0,1651661005100000000,428.3548333333333,413.7968333333333,338,505
0,1651661005100000000,428.3548333333333,413.7968333333333,337,505
0,1651661005100000000,428.3548333333333,413.7968333333333,338,505
0,1651661005100000000,428.3548333333333,413.7968333333333,338,506
0,1651661005100000000,428.3548333333333,413.7968333333333,338,506
0,1651661005100000000,428.3548333333333,413.7968333333333,337,506
0,1651661005100000000,428.3548333333333,413.7968333333333,338,505
0,1651661005100000000,428.3548333333333,413.7968333333333,338,505
0,1651661005100000000,428.3548333333333,413.7968333333333,338,505
0,1651661005100000000,428.3548333333333,413.7968333333333,337,505
0,1651661005100000000,428.3548333333333,413.7968333333333,337,505
0,1651661005100000000,428.3548333333333,413.7968333333333,336,505
0,1651661005100000000,428.3548333333333,413.7968333333333,336,505
0,1651661005100000000,428.3548333333333,413.7968333333333,336,505
0,1651661005100000000,428.3548333333333,413.7968333333333,336,505
0,1651661005100000000,428.3548333333333,413.7968333333333,336,504
0,1651661005100000000,428.3548333333333,413.7968333333333,335,504
0,1651661005100000000,428.3548333333333,413.7968333333333,335,503
0,1651661005100000000,428.3548333333333,413.7968333333333,335,503
0,1651661005100000000,428.3548333333333,413.7968333333333,335,503
0,1651661005100000000,428.3548333333333,413.7968333333333,335,503
0,1651661005100000000,428.3548333333333,413.7968333333333,335,503
0,1651661005100000000,428.3548333333333,413.7968333333333,335,502
0,1651661005100000000,428.3548333333333,413.7968333333333,335,502
0,1651661005100000000,428.3548333333333,413.7968333333333,335,502
0,1651661005100000000,428.3548333333333,413.7968333333333,335,502
0,1651661005100000000,428.3548333333333,413.7968333333333,335,501
0,1651661005100000000,428.3548333333333,413.7968333333333,335,501
0,1651661005100000000,428.3548333333333,413.7968333333333,335,501
0,1651661005100000000,428.3548333333333,413.7968333333333,334,501
0,1651661005100000000,428.3548333333333,413.7968333333333,334,500
0,1651661005100000000,428.3548333333333,413.7968333333333,334,500
0,1651661005100000000,428.3548333333333,413.7968333333333,334,500
0,1651661005100000000,428.3548333333333,413.7968333333333,335,500
0,1651661005100000000,428.3548333333333,413.7968333333333,334,501
0,1651661005100000000,428.3548333333333,413.7968333333333,334,501
0,1651661005100000000,428.3548333333333,413.7968333333333,336,500
0,1651661005100000000,428.3548333333333,413.7968333333333,336,501
0,1651661005100000000,428.3548333333333,413.7968333333333,336,501
0,1651661005100000000,428.3548333333333,413.7968333333333,336,501
0,1651661005100000000,428.3548333333333,413.7968333333333,336,501
0,1651661005100000000,428.3548333333333,413.7968333333333,336,502
0,1651661005100000000,428.3548333333333,413.7968333333333,336,502
0,1651661005100000000,428.3548333333333,413.7968333333333,335,502
0,1651661005100000000,428.3548333333333,413.7968333333333,335,501
0,1651661005100000000,428.3548333333333,413.7968333333333,334,501
0,1651661005100000000,428.3548333333333,413.7968333333333,334,500
0,1651661005100000000,428.3548333333333,413.7968333333333,335,499
0,1651661005100000000,428.3548333333333,413.7968333333333,335,499
0,1651661005100000000,428.3548333333333,413.7968333333333,335,499
0,1651661005100000000,428.3548333333333,413.7968333333333,335,499
0,1651661005100000000,428.3548333333333,413.7968333333333,335,499
0,1651661005100000000,428.3548333333333,413.7968333333333,335,499
0,1651661005100000000,428.3548333333333,413.7968333333333,335,500
0,1651661005100000000,428.3548333333333,413.7968333333333,336,500
0,1651661005100000000,428.3548333333333,413.7968333333333,336,500
0,1651661005100000000,428.3548333333333,413.7968333333333,336,500
0,1651661005100000000,428.3548333333333,413.7968333333333,336,500
0,1651661005100000000,428.3548333333333,413.7968333333333,336,500
0,1651661005100000000,428.3548333333333,413.7968333333333,337,499
0,1651661005100000000,428.3548333333333,413.7968333333333,337,499
0,1651661005100000000,428.3548333333333,413.7968333333333,337,499
0,1651661005100000000,428.3548333333333,413.7968333333333,337,499
0,1651661005100000000,428.3548333333333,413.7968333333333,337,499
0,1651661005100000000,428.3548333333333,413.7968333333333,337,498
0,1651661005100000000,428.3548333333333,413.7968333333333,338,497
0,1651661005100000000,428.3548333333333,413.7968333333333,338,497
0,1651661005100000000,428.3548333333333,413.7968333333333,338,495
0,1651661005100000000,428.3548333333333,413.7968333333333,338,494
0,1651661005100000000,428.3548333333333,413.7968333333333,337,494
0,1651661005100000000,428.3548333333333,413.7968333333333,337,493
0,1651661005100000000,428.3548333333333,413.7968333333333,338,492
0,1651661005100000000,428.3548333333333,413.7968333333333,338,492
0,1651661005100000000,428.3548333333333,413.7968333333333,339,493
0,1651661005100000000,428.3548333333333,413.7968333333333,339,493
0,1651661005100000000,428.3548333333333,413.7968333333333,340,493
0,1651661005100000000,428.3548333333333,413.7968333333333,341,493
0,1651661005100000000,428.3548333333333,413.7968333333333,342,493
0,1651661005100000000,428.3548333333333,413.7968333333333,341,494
0,1651661005100000000,428.3548333333333,413.7968333333333,342,495
0,1651661005100000000,428.3548333333333,413.7968333333333,342,496
0,1651661005100000000,428.3548333333333,413.7968333333333,342,497
0,1651661005100000000,428.3548333333333,413.7968333333333,342,497
0,1651661005100000000,428.3548333333333,413.7968333333333,341,498
0,1651661005100000000,428.3548333333333,413.7968333333333,342,498
0,1651661005100000000,428.3548333333333,413.7968333333333,342,498
0,1651661005100000000,428.3548333333333,413.7968333333333,342,498
0,1651661005100000000,428.3548333333333,413.7968333333333,341,498
0,1651661005100000000,428.3548333333333,413.7968333333333,341,497
0,1651661005100000000,428.3548333333333,413.7968333333333,340,497
0,1651661005100000000,428.3548333333333,413.7968333333333,340,497
0,1651661005100000000,428.3548333333333,413.7968333333333,341,496
0,1651661005100000000,428.3548333333333,413.7968333333333,340,496
0,1651661005100000000,428.3548333333333,413.7968333333333,340,495
0,1651661005100000000,428.3548333333333,413.7968333333333,339,495
0,1651661005100000000,428.3548333333333,413.7968333333333,339,494
0,1651661005100000000,428.3548333333333,413.7968333333333,339,494
