section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305381881226,-0.670732,-1.219512,-0.609756,-0.003052,-1.007812,-0.086365,7.06092512620782,-4.919171238984177,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305386937226,-0.487805,-1.158537,-0.670732,-0.003357,-1.004883,-0.085449,7.427313813367732,-4.75438924030243,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305391993226,-0.426829,-1.341463,-0.731707,-0.004456,-1.002197,-0.086365,7.168908528898697,-5.007978919995452,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305397049226,-0.426829,-1.463415,-0.609756,-0.004395,-1.003601,-0.086975,7.483281646827891,-4.795346849871635,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305402105226,-0.609756,-1.463415,-0.792683,-0.005859,-1.001587,-0.088623,7.315695282041844,-5.085464624590145,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305407161226,-0.487805,-1.341463,-0.853659,-0.004578,-1.001343,-0.08728,7.158566564270558,-4.79665043159531,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305412217226,-0.304878,-1.402439,-0.731707,-0.0047,-1.001221,-0.086548,7.36282414964262,-5.0708268009991,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305417273226,-0.304878,-1.463415,-0.792683,-0.001587,-0.997253,-0.085632,7.024907309458314,-4.8718667102587006,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305422329226,-0.365854,-1.646341,-0.670732,-0.001709,-0.999878,-0.085388,7.453003302120976,-4.928633728894681,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305427385226,-0.243902,-1.646341,-0.731707,-0.004272,-1.002258,-0.084717,7.083246044090629,-4.759873883361706,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305432441226,-0.182927,-1.646341,-0.731707,-0.005371,-1.000244,-0.083557,7.516024593932855,-4.790686138621197,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305437497226,0.060976,-1.707317,-0.670732,-0.006836,-1.002747,-0.082642,7.184654481918244,-4.584720518607924,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305442553226,0.304878,-1.646341,-0.792683,-0.002441,-1.002991,-0.083313,7.096605807619937,-4.886816435374186,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305447609226,0.243902,-1.707317,-0.670732,-0.001221,-1.000671,-0.082092,7.051613626776401,-4.576293538710843,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305452665226,0.304878,-1.768293,-0.670732,-0.003174,-0.998352,-0.081116,7.399350059976314,-4.7601495611205,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305457721226,0.243902,-1.768293,-0.548781,-0.001892,-0.999634,-0.083252,6.95946730885251,-4.759785128997862,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305462777226,0.243902,-1.646341,-0.365854,-0.003357,-1.000366,-0.084473,7.363701046184929,-4.875400248638499,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305467833226,0.243902,-1.707317,-0.304878,-0.002563,-1.000061,-0.083618,6.9908554784015,-4.710086175929121,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305472889226,0.243902,-1.829268,-0.426829,-0.000549,-1.001404,-0.081909,7.272074758296782,-4.471204190766741,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305477945226,0.182927,-1.768293,-0.487805,0.000916,-1.002319,-0.08252,6.964627526902291,-4.6920815577111625,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305483001226,0.182927,-1.829268,-0.426829,-0.003906,-1.005066,-0.078918,7.256442924193209,-4.460546867471805,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305488057226,0.182927,-1.829268,-0.365854,0.000244,-1.006042,-0.080261,6.868101707742682,-4.604018928817624,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305493113226,0.060976,-1.829268,-0.365854,-0.003784,-1.009644,-0.077698,7.203960358725567,-4.405556077519378,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305498169226,-0.0,-1.890244,-0.487805,-0.004272,-1.006409,-0.080322,7.27677277544214,-4.710484717708482,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305503225226,0.304878,-1.95122,-0.548781,-0.002258,-1.007568,-0.078186,7.117110521258638,-4.419186017328741,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305508281226,0.182927,-1.95122,-0.670732,-0.001648,-1.003845,-0.079285,7.040913474960291,-4.7232190954366615,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305513337226,-0.243902,-2.073171,-0.731707,-0.001404,-1.001953,-0.080994,7.153324078924641,-4.424565129135942,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305518393226,-0.121951,-1.95122,-0.731707,-0.002136,-1.006165,-0.084595,7.124397729948441,-4.734406507847439,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305523449226,-0.060976,-1.829268,-0.853659,-0.006042,-1.004395,-0.085266,7.469207105923033,-4.922257490243965,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305528505226,-0.060976,-1.829268,-0.792683,-0.002197,-1.001343,-0.075745,7.300530168051495,-4.635488487442842,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305533561226,-0.243902,-1.890244,-0.914634,0.001282,-1.001099,-0.080933,6.8593880150165205,-4.620871024041861,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305538617226,-0.365854,-1.768293,-0.97561,0.00238,-1.004211,-0.08136,6.994464818708707,-4.9159191504896,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305543673226,-0.548781,-1.646341,-0.97561,6.1e-05,-1.00116,-0.07666,6.991413872494093,-4.6084684005207635,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305548729226,-0.548781,-1.768293,-0.731707,-0.001892,-0.99884,-0.077393,7.173299485902419,-4.329619080254304,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305553785226,-0.426829,-1.707317,-0.731707,-0.000854,-1.000732,-0.074585,6.821625346242541,-4.143563116940754,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305558841226,-0.426829,-1.646341,-0.731707,0.002625,-1.001099,-0.07312,7.042441578177744,-4.411370758083564,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305563897226,-0.365854,-1.768293,-0.731707,-0.000732,-1.000305,-0.075317,7.037615129007918,-4.102462630145141,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305568953226,-0.548781,-1.707317,-0.670732,0.001648,-0.996948,-0.075012,6.8500499593258155,-4.385817073771534,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305574009226,-0.731707,-1.768293,-0.731707,0.000854,-1.001587,-0.074097,7.0312499080799284,-4.107684678295556,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305579065226,-0.731707,-1.95122,-0.731707,0.001282,-1.000732,-0.074402,6.828925456000974,-4.38684449347744,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305584121226,-0.792683,-2.012195,-0.731707,0.001892,-0.999573,-0.074585,6.979229482962211,-4.099774258682999,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305589177226,-0.914634,-2.073171,-0.670732,0.001648,-0.999573,-0.075806,6.883008731662585,-4.406776314999092,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305594233226,-0.914634,-2.195122,-0.548781,0.001404,-1.00061,-0.074341,6.952612909722404,-4.104919075806492,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305599289226,-1.036585,-2.317073,-0.548781,-0.001038,-1.000977,-0.074036,7.176482444162758,-4.375187753556418,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305604345226,-0.97561,-2.317073,-0.426829,0.000488,-0.999817,-0.074829,6.808848695413076,-4.2098606892878365,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305609401226,-0.914634,-2.256098,-0.426829,-0.000183,-1.003418,-0.075012,7.20533024865253,-4.343593852684762,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305614457226,-1.036585,-2.378049,-0.487805,-0.000488,-1.005859,-0.075317,6.809949198729328,-4.212784351564778,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305619513226,-0.853659,-2.378049,-0.609756,-0.000244,-1.004517,-0.078308,7.030073255088894,-4.483877873761742,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305624569226,-0.97561,-2.378049,-0.670732,-0.000671,-1.001953,-0.079163,7.102102561497304,-4.793578025635924,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305629625226,-1.036585,-2.317073,-0.609756,0.0047,-1.000977,-0.081604,6.709355409701118,-4.658635685341096,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305634681226,-1.158537,-2.256098,-0.548781,0.003418,-1.0047,-0.081604,7.135203490508616,-4.597340953781327,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305639737226,-0.853659,-2.012195,-0.304878,0.002991,-1.003967,-0.082642,6.7431669423785365,-4.740546904972177,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305644793226,-0.853659,-1.95122,-0.426829,0.005493,-1.005005,-0.084717,6.545546218067585,-5.021502869597754,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305649849226,-0.914634,-1.829268,-0.304878,0.005676,-1.001648,-0.085938,6.816213076070056,-4.782134125488852,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305654905226,-0.97561,-1.646341,-0.243902,0.00238,-1.007935,-0.08374,7.134039297450897,-4.573381101510222,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305659961226,-0.853659,-1.52439,-0.243902,0.002136,-1.005615,-0.085693,6.90604551622954,-4.842482823257285,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305665017226,-0.670732,-1.280488,-0.243902,0.00293,-1.004883,-0.08374,6.665917523148835,-4.585571198416403,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305670073226,-0.731707,-1.280488,-0.426829,0.00061,-1.005798,-0.081909,7.0798682271924065,-4.6866432445785335,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305675129226,-0.792683,-1.158537,-0.304878,0.002441,-1.005554,-0.077515,6.8659700616331065,-4.4193535629721055,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305680185226,-0.609756,-1.158537,-0.426829,0.003784,-1.005981,-0.076477,6.591140283985595,-4.179475025303759,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305685241226,-0.487805,-1.158537,-0.548781,-0.0,-1.005127,-0.077698,6.925416749170125,-4.380190855267017,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305690297226,-0.670732,-1.219512,-0.731707,0.002258,-1.00354,-0.081543,6.859901470453281,-4.690063131424694,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305695353226,-0.670732,-1.097561,-0.670732,0.000122,-1.007385,-0.075989,6.963495804065985,-4.392410990279842,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305700409226,-0.548781,-1.097561,-0.731707,0.002319,-1.003906,-0.0802,6.8028571569468,-4.684013546479008,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305705465226,-0.670732,-1.158537,-0.792683,-0.0,-1.002625,-0.082214,7.237032069457314,-4.695625459267916,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305710521226,-0.731707,-1.402439,-0.731707,0.002258,-1.002197,-0.080078,6.840828335450851,-4.562554461953852,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305715577226,-0.97561,-1.402439,-0.670732,-0.000244,-1.003174,-0.079285,7.250732852150492,-4.463409088841956,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305720633226,-0.914634,-1.402439,-0.609756,-0.001282,-1.003357,-0.079163,6.839074852644899,-4.577931926767661,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305725689226,-0.731707,-1.52439,-0.487805,-0.000549,-1.00293,-0.079102,7.228834248349585,-4.44243218590924,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305730745226,-0.792683,-1.646341,-0.487805,0.000854,-1.002136,-0.08075,6.8913526955884095,-4.645222913382781,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305735801226,-0.853659,-1.707317,-0.487805,0.000305,-1.003845,-0.079346,7.089987807364281,-4.3732172437084955,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305740857226,-0.853659,-1.707317,-0.365854,0.003723,-1.003662,-0.079285,6.725423147744607,-4.550294628347842,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305745913226,-0.853659,-1.768293,-0.548781,0.001282,-1.002441,-0.080872,7.124706594337965,-4.678132591538855,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305750969226,-0.792683,-1.890244,-0.670732,0.003662,-1.004578,-0.081177,6.696965791202814,-4.607731146128344,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305756025226,-0.914634,-1.829268,-0.792683,0.004761,-1.002319,-0.083435,6.758407371736752,-4.918486734229731,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305761081226,-0.731707,-1.768293,-0.609756,0.005127,-1.003235,-0.080078,6.712290836790515,-4.613302035219988,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305766137226,-0.609756,-1.768293,-0.731707,0.005981,-1.000671,-0.083069,6.588668518741088,-4.913950314769693,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305771193226,-0.792683,-1.707317,-0.609756,0.000732,-1.004028,-0.078979,6.81949438480973,-4.655485894189155,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305776249226,-0.731707,-1.890244,-0.426829,0.004517,-1.005432,-0.078552,6.697329950426365,-4.360619051117908,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305781305226,-0.609756,-1.890244,-0.365854,0.002808,-1.005981,-0.078186,7.033806182385405,-4.560594542579878,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305786361226,-0.548781,-1.829268,-0.365854,0.001831,-1.005005,-0.080505,6.6032816114435775,-4.6234329361562345,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305791417226,-0.670732,-2.134146,-0.426829,0.001831,-1.004089,-0.079712,7.007674776421055,-4.509834803754785,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305796473226,-0.731707,-2.012195,-0.365854,0.003479,-1.002747,-0.079651,6.578950322065651,-4.579620394119843,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305801529226,-0.609756,-2.134146,-0.609756,0.002502,-1.005554,-0.083862,6.893928132253791,-4.79622815941849,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305806585226,-0.548781,-2.134146,-0.670732,0.002441,-1.002808,-0.082642,6.775383955253517,-4.499279861931257,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305811641226,-0.487805,-2.134146,-0.609756,0.005615,-1.003296,-0.082458,6.633293562006969,-4.795165705206642,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305816697226,-0.609756,-2.256098,-0.670732,0.001221,-1.002991,-0.08197,7.009103880625446,-4.641739423367767,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305821753226,-0.426829,-2.195122,-0.670732,0.000366,-1.003113,-0.084961,6.960448947109228,-4.951747993174649,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305826809226,-0.487805,-2.195122,-0.548781,0.00116,-1.00354,-0.085815,6.835651715527717,-4.655799140709689,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305831865226,-0.548781,-2.134146,-0.609756,0.005066,-1.004578,-0.086609,6.699451308019661,-4.953490495595389,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305836921226,-0.609756,-2.195122,-0.609756,0.002686,-1.002502,-0.085449,7.04292254811557,-4.765543442632691,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305841977226,-0.548781,-2.012195,-0.609756,0.002869,-1.002808,-0.084595,6.632420832808435,-4.879979215264257,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305847033226,-0.426829,-1.890244,-0.731707,0.004517,-1.00177,-0.087708,6.862990362090585,-5.1439845502656,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305852089226,-0.182927,-2.012195,-0.670732,0.004944,-0.998901,-0.08606,6.6743785716169555,-4.863735480525179,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305857145226,-0.304878,-2.012195,-0.670732,0.002258,-1.003662,-0.085815,7.103640275082171,-4.916319277901437,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305862201226,-0.304878,-1.890244,-0.731707,0.005554,-1.005371,-0.086975,6.664856147897439,-4.947067597780858,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305867257226,-0.243902,-1.95122,-0.670732,0.004822,-1.005676,-0.083008,6.744230488723247,-4.643134540586971,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305872313226,-0.060976,-1.95122,-0.853659,0.006775,-1.005188,-0.084473,6.524395739415922,-4.912671243098828,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305877369226,0.060976,-1.95122,-0.792683,0.007202,-1.006714,-0.081665,6.595855399280737,-4.606344735388234,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305882425226,0.121951,-2.012195,-0.792683,0.002747,-1.004028,-0.079407,6.987587527100516,-4.471403459534542,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305887481226,0.304878,-2.012195,-0.792683,0.001892,-1.004333,-0.083801,6.888045459732751,-4.771993903985361,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305892537226,0.365854,-2.073171,-0.792683,0.003662,-1.002197,-0.087036,6.737764630990654,-5.061797410729383,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305897593226,0.365854,-2.134146,-0.853659,0.007385,-0.998352,-0.08728,6.354954195724389,-4.904790339776525,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305902649226,0.365854,-2.134146,-0.853659,0.003845,-1.001831,-0.086975,6.781805699960017,-4.9605623494749125,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305907705226,0.365854,-2.134146,-0.853659,0.004395,-1.003662,-0.087036,6.348371734249781,-4.899793616254556,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305912761226,0.426829,-2.134146,-0.731707,0.005554,-1.004333,-0.085693,6.781496591781547,-4.867974669192961,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305917817226,0.426829,-2.073171,-0.914634,0.004822,-1.003052,-0.08606,6.453695291529613,-5.0737920818400255,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305922873226,0.426829,-2.195122,-0.670732,0.004883,-1.00238,-0.085388,6.749366964018719,-4.844112737823735,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305927929226,0.609756,-2.256098,-0.609756,0.005493,-1.001587,-0.082703,6.599459243676023,-4.5485125511575575,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305932985226,0.609756,-2.012195,-0.548781,0.007202,-1.001221,-0.083984,6.5847699456915905,-4.855020093933035,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305938041226,0.731707,-2.134146,-0.487805,0.00769,-1.003052,-0.083374,6.516292259570548,-4.544196605656509,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305943097226,0.731707,-2.073171,-0.548781,0.00769,-1.00238,-0.082397,6.603522897058468,-4.84358210386182,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305948153226,0.853659,-2.134146,-0.548781,0.008057,-1.002441,-0.082703,6.457663305331096,-4.5458341834152804,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305953209226,0.731707,-2.134146,-0.609756,0.009766,-1.002441,-0.083862,6.437323304097674,-4.851619135992621,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305958265226,1.036585,-2.073171,-0.487805,0.009216,-1.006775,-0.082214,6.502682492384793,-4.5393410344927645,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305963321226,1.097561,-2.134146,-0.609756,0.005676,-1.002258,-0.079468,6.93786056521256,-4.518958930558028,,,,,
68d46c8c-4364-4b73-8c29-02e106980f24,b9dae4a6-fb6c-4279-8b06-c773c36549f2,1688464305968377226,1.158537,-2.195122,-0.426829,0.00946,-1.001404,-0.080139,6.5046732086117345,-4.564264827220143,,,,,
